Packet_Count,Duration_sec,Num_Distinct_Dst_Ports,Mean_TTL,StdDev_TTL,Initial_TTL,Protocol_Diversity,Label,SYN_Ratio,ACK_Ratio,FIN_Ratio,RST_Ratio,PSH_Ratio,URG_Ratio,NULL_Ratio,SynAck_Ratio,UDP_Packet_Count,UDP_Payload_Avg,Protocol_1,Protocol_2,Protocol_6,Protocol_17
12,50.822540,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
56,14.225152,1,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,102.66071428571429,0,0,0,1
51,6.030518,3,128.0,0.0,128,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,40.88235294117647,0,0,0,1
12,45.836253,3,128.0,0.0,128,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,0,0,0,1
4,6.860181,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,836.0,0,0,0,1
5,25.061795,1,247.0,0.0,247,1,0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4,25.050390,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,120.0,0.0,120,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4,35.057056,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,0,0,0,1
4,35.061806,4,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.0,0,0,0,1
16,0.233316,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,596.5,0,0,0,1
19,0.228466,1,60.0,0.0,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,520.8421052631579,0,0,0,1
3,2.969400,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,372.0,0,0,0,1
3,15.186891,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,15.091435,1,50.0,0.0,50,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
21,0.371126,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,302.9047619047619,0,0,0,1
37,0.330997,1,55.0,0.0,55,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,657.1621621621622,0,0,0,1
58,57.139283,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,74.0,0,0,0,1
13,49.212552,2,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0,0,1,0
12,49.199357,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
34,52.045829,1,55.0,0.0,55,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
34,51.971483,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,45.081818,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,45.080367,1,120.0,0.0,120,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,0.000058,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
14,15.801041,1,55.0,0.0,55,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,74.42857142857143,0,0,0,1
8,15.801040,0,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
3,0.001247,1,50.0,0.0,50,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,45.020260,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,45.013674,2,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
8,34.717512,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,50.0,0,0,0,1
8,34.717681,8,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,121.0,0,0,0,1
3,42.246108,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,0,0,0,1
3,42.267163,1,59.0,0.0,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.666666666666668,0,0,0,1
6,40.062585,1,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,40.039508,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
5,25.100634,1,247.0,0.0,247,1,0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4,25.088707,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,1.023861,1,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,0,0,0,1
3,15.162083,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,15.065275,1,50.0,0.0,50,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,1.536224,1,128.0,0.0,128,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,0,0,0,1
3,2.047917,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,142.66666666666666,0,0,0,1
10,2.049424,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,358.9,0,0,0,1
1,0.001,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,102.0,0.0,102,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,52.0,0.0,52,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
60,59.084804,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,74.0,0,0,0,1
14,53.249630,1,64.0,0.0,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0,0,0,1
12,53.249576,12,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,121.0,0,0,0,1
6,50.191821,1,247.0,0.0,247,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,50.177677,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4,0.199892,1,64.0,0.0,64,1,0,0.0,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4,0.197939,1,52.0,0.0,52,1,0,0.0,1.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
12,47.414798,2,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
12,47.403540,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
7,40.014386,1,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,39.998109,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,45.127922,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,45.124381,1,120.0,0.0,120,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,60.0,0.0,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,0,0,0,1
1,0.001,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,0.017452,1,52.0,0.0,52,1,0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4,0.017387,1,64.0,0.0,64,1,0,0.0,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4,0.181179,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0,0,0,1
4,0.176808,4,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,122.75,0,0,0,1
10,0.159021,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,584.5,0,0,0,1
13,0.178591,1,60.0,0.0,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,461.84615384615387,0,0,0,1
9,0.179580,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,380.6666666666667,0,0,0,1
11,0.096013,1,57.0,0.0,57,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,410.8181818181818,0,0,0,1
2,0.187127,1,55.0,0.0,55,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,0.110222,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
8,42.097423,1,55.0,0.0,55,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
8,42.097492,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
59,58.184745,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,74.0,0,0,0,1
15,57.753980,1,64.0,0.0,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,50.0,0,0,0,1
13,57.754138,13,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,121.0,0,0,0,1
7,50.192106,1,247.0,0.0,247,1,0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,50.178972,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,45.220136,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,45.223643,1,50.0,0.0,50,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,40.065932,1,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,40.054504,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
14,50.802958,2,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0,0,1,0
12,50.791976,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,45.072726,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,45.080948,1,120.0,0.0,120,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
8,3.734711,1,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,39.0,0,0,0,1
6,4.199142,1,128.0,0.0,128,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,0,0,0,1
2,0.000119,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0,0,0,1
2,0.000951,2,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.0,0,0,0,1
12,0.230584,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,546.9166666666666,0,0,0,1
17,0.253633,1,59.0,0.0,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,416.1764705882353,0,0,0,1
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
55,58.163747,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,74.0,0,0,0,1
4,14.947458,1,55.0,0.0,55,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,70.0,0,0,0,1
2,14.947471,0,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
15,57.258063,1,64.0,0.0,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0,0,0,1
12,54.064272,12,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,121.0,0,0,0,1
8,50.145040,1,247.0,0.0,247,1,0,0.0,1.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,50.128010,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
7,55.836091,1,55.0,0.0,55,1,0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0,0,1,0
8,55.759262,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0,0,1,0
13,49.386631,2,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0,0,1,0
13,49.359912,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,47.994054,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,202.83333333333334,0,0,0,1
59,0.206224,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1132.2711864406779,0,0,0,1
39,0.222510,1,59.0,0.0,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,165.46153846153845,0,0,0,1
6,39.963735,1,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,39.943650,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,13.284023,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4,13.198564,1,52.0,0.0,52,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,52.0,0.0,52,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
7,1.946465,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,346.85714285714283,0,0,0,1
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1,0.001,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,120.0,0.0,120,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
7,8.893136,1,64.0,0.0,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.4,0,0,0,1
5,8.798891,5,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.6,0,0,0,1
19,8.776668,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,476.2105263157895,0,0,0,1
24,8.806639,1,60.0,0.0,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,362.7083333333333,0,0,0,1
58,59.085625,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,74.0,0,0,0,1
11,54.992739,1,64.0,0.0,64,1,0,0.09090909090909091,0.9090909090909091,0.0,0.0,0.36363636363636365,0.0,0.0,0.1,0.0,0.0,0,0,1,0
13,40.053604,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,35.84615384615385,0,0,0,1
21,57.323476,1,64.0,0.0,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,50.0,0,0,0,1
13,40.050958,13,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,114.53846153846153,0,0,0,1
24,0.187967,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,655.4166666666666,0,0,0,1
22,0.186476,1,59.0,0.0,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,397.95454545454544,0,0,0,1
11,54.908767,1,52.0,0.0,52,1,0,0.09090909090909091,1.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.0,0,0,1,0
13,57.072618,13,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,121.0,0,0,0,1
11,45.425555,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0,0,1,0
9,45.420675,1,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0,0,1,0
25,50.436461,1,64.0,0.0,64,1,0,0.04,0.96,0.0,0.0,0.4,0.0,0.0,0.041666666666666664,0.0,0.0,0,0,1,0
22,50.437593,2,58.0,0.0,58,1,0,0.045454545454545456,1.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.045454545454545456,0.0,0.0,0,0,1,0
3,2.047900,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,126.66666666666667,0,0,0,1
7,1.948983,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,346.85714285714283,0,0,0,1
6,50.156893,1,247.0,0.0,247,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,50.142871,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
20,23.444006,1,55.0,0.0,55,1,0,0.0,1.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0,0,1,0
19,23.443934,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0,0,1,0
8,40.049662,1,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,40.039452,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1,0.001,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,120.0,0.0,120,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
25,0.590656,1,64.0,0.0,64,1,0,0.04,0.88,0.04,0.08,0.64,0.0,0.0,0.045454545454545456,0.0,0.0,0,0,1,0
15,0.450194,1,113.0,0.0,113,1,0,0.06666666666666667,1.0,0.06666666666666667,0.0,0.4666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0,0,1,0
60,1.235954,1,64.0,0.0,64,1,0,0.03333333333333333,0.8833333333333333,0.03333333333333333,0.08333333333333333,0.45,0.0,0.0,0.03773584905660377,0.0,0.0,0,0,1,0
65,1.065457,2,243.0,0.0,243,1,0,0.03076923076923077,1.0,0.03076923076923077,0.0,0.4461538461538462,0.0,0.0,0.03076923076923077,0.0,0.0,0,0,1,0
58,58.171362,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,74.0,0,0,0,1
3,20.399658,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3,20.312701,1,52.0,0.0,52,1,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,0
16,54.330313,1,64.0,0.0,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,0,0,0,1
12,54.330246,12,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,121.0,0,0,0,1
15,47.439790,2,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0,0,1,0
12,47.425996,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,40.013703,1,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,40.000006,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,50.085205,1,247.0,0.0,247,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
6,50.073889,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0
25,48.001084,1,64.0,0.0,64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,364.2352941176471,0,0,0,1
49,47.917391,1,55.0,0.0,55,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,513.8979591836735,0,0,0,1
21,30.070495,1,55.0,0.0,55,1,0,0.0,1.0,0.0,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0,0,1,0
17,29.987712,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,58.0,0.0,58,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2,27.010818,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0,0,0,1
2,27.010264,1,60.0,0.0,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0,0,0,1
5,5.597891,1,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.8,0,0,0,1
5,5.599711,5,64.0,0.0,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,149.4,0,0,0,1
37,0.087171,1,64.0,0.0,64,1,0,0.02702702702702703,0.972972972972973,0.0,0.0,0.16216216216216217,0.0,0.0,0.027777777777777776,0.0,0.0,0,0,1,0
59,0.074147,1,52.0,0.0,52,1,0,0.01694915254237288,1.0,0.0,0.0,0.5254237288135594,0.0,0.0,0.01694915254237288,0.0,0.0,0,0,1,0
2,19.456483,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,187.5,0,0,0,1
1,0.001,1,64.0,0.0,64,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,1,120.0,0.0,120,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1,0.001,0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
3,0.001076,1,255.0,0.0,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,303.3333333333333,0,0,0,1
